Name;FECHA;INVESTIGACION;PREDIO;ESTADO;BARRIO;ESTRATO;AREA_PRIVADA;AREA_LOTE;VALORCOMERCIAL;VALORM2;LONGITUD;LATITUD;ANIO;MES;DIA
173928;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LOS CONQUISTADORES;5;120;0;559900000;4665833;-75,58250971;6,24430182;2021;6;17
173957;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LOS COLORES;5;96;0;480000000;5000000;-75,59606981;6,2642847;2021;6;17
173961;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;SAN GERMAN;4;71;0;380000000;5352113;-75,59115262;6,2689484;2021;6;17
173969;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LOS CONQUISTADORES;5;100;0;450000000;4500000;-75,58241923;6,24556034;2021;6;17
173970;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LOS CONQUISTADORES;5;61;0;280000000;4590164;-75,58221881;6,24636657;2021;6;17
173974;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LOS CONQUISTADORES;5;97;0;510000000;5257732;-75,58153239;6,24354062;2021;6;17
173979;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LOS CONQUISTADORES;5;116;0;585000000;5043103;-75,58209427;6,24312658;2021;6;17
173980;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LOS CONQUISTADORES;5;116;0;708000000;6103448;-75,58209427;6,24312658;2021;6;17
174001;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ALTOS DEL POBLADO;6;87;0;490000000;5632184;-75,55663744;6,21639557;2021;6;17
174003;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ALTOS DEL POBLADO;6;86;0;460000000;5348837;-75,55663744;6,21639557;2021;6;17
174004;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ZONA EXPANSION ALTOS DE CALASANZ;4;62;0;259000000;4177419;-75,60565577;6,26941095;2021;6;17
174005;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ASOMADERA # 3;6;87;0;786274825;9037642;-75,55742432;6,21833837;2021;6;17
174006;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ASOMADERA # 3;6;281;0;2435064170;8665709;-75,55742432;6,21833837;2021;6;17
174010;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ASOMADERA # 3;6;99;0;907772355;9169418;-75,55742432;6,21833837;2021;6;17
174011;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ASOMADERA # 3;6;137;0;1243626720;9077567;-75,55742432;6,21833837;2021;6;17
174025;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;EL TESORO;6;230;0;1665000000;7239130;-75,55328607;6,19931885;2021;6;17
174027;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;EL TESORO;6;240;0;1687000000;7029167;-75,55328607;6,19931885;2021;6;17
174028;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;EL TESORO;6;246;0;1812000000;7365854;-75,55328607;6,19931885;2021;6;17
174034;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ALTOS DEL POBLADO;6;298;0;2059000000;6909396;-75,55039698;6,21126582;2021;6;17
174035;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ALTOS DEL POBLADO;6;255;0;1816000000;7121569;-75,55039698;6,21126582;2021;6;17
174037;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ALTOS DEL POBLADO;6;96;0;375000000;3906250;-75,5478588;6,21237529;2021;6;17
174047;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LALINDE;6;178;0;950000000;5337079;-75,56517666;6,21287343;2021;6;17
174048;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LALINDE;6;172;0;980000000;5697674;-75,56517666;6,21287343;2021;6;17
174053;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LALINDE;6;96;0;660000000;6875000;-75,56813568;6,21244258;2021;6;17
174054;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LALINDE;6;108;0;740000000;6851852;-75,56813568;6,21244258;2021;6;17
174055;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LALINDE;6;107;64;750000000;7009346;-75,56813568;6,21244258;2021;6;17
174056;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LALINDE;6;97;0;750000000;7731959;-75,56813568;6,21244258;2021;6;17
174057;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LALINDE;6;158;0;1125000000;7120253;-75,56813568;6,21244258;2021;6;17
174061;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;CASTROPOL;6;157;0;890000000;5668790;-75,56506693;6,21630167;2021;6;17
174080;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ASOMADERA # 1;4;87;0;410000000;4712644;-75,56163878;6,22553157;2021;6;17
174082;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;CASTROPOL;6;103;0;670000000;6504854;-75,56669945;6,2238144;2021;6;17
174083;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;CASTROPOL;6;92;0;520000000;5652174;-75,56669945;6,2238144;2021;6;17
174092;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;VILLA CARLOTA;5;120;0;720000000;6000000;-75,5743556;6,22057823;2021;6;17
174152;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LA AGUACATALA;6;139;0;840000000;6043165;-75,57677985;6,19560984;2021;6;17
174160;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;SANTA MARIA DE LOS ANGELES;6;229;0;750000000;3275109;-75,57823703;6,19334248;2021;6;17
174164;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;SANTA MARIA DE LOS ANGELES;6;107;0;620000000;5794393;-75,57884126;6,19126493;2021;6;17
174165;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;SANTA MARIA DE LOS ANGELES;6;107;0;630000000;5887850;-75,57884126;6,19126493;2021;6;17
174170;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;SANTA MARIA DE LOS ANGELES;6;106;0;630000000;5943396;-75,57736094;6,1928363;2021;6;17
174171;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;SANTA MARIA DE LOS ANGELES;6;131;0;700000000;5343511;-75,57786667;6,19310056;2021;6;17
174185;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;EL CASTILLO;6;302;0;1900000000;6291391;-75,57171321;6,19192601;2021;6;17
174203;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ALTOS DEL POBLADO;6;165;0;1258000000;7624242;-75,54973895;6,21061381;2021;6;17
174206;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;CASTROPOL;6;93;0;550000000;5913978;-75,56773642;6,22031672;2021;6;17
174207;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LALINDE;6;114;0;800000000;7017544;-75,56509552;6,21429568;2021;6;17
174216;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;SAN JOAQUIN;5;87;0;395000000;4540230;-75,58703073;6,24383976;2021;6;17
174222;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;SAN JOAQUIN;4;75;0;380000000;5066667;-75,58508735;6,24548559;2021;6;17
174223;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;SAN JOAQUIN;4;87;0;430000000;4942529;-75,58508735;6,24548559;2021;6;17
174232;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;NARANJAL;5;90;0;410000000;4555556;-75,58268319;6,25056864;2021;6;17
174246;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;EL VELODROMO;5;203;0;750000000;3694581;-75,59563509;6,25557718;2021;6;17
174251;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;CALASANZ;5;120;0;480000000;4000000;-75,59845571;6,26472813;2021;6;17
174253;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ALEJANDRIA;6;89;0;700000000;7865169;-75,5696523;6,2022221;2021;6;17
174254;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ALEJANDRIA;6;125;0;970130000;7761040;-75,5696523;6,2022221;2021;6;17
174259;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LOS BALSOS # 1;6;67;0;510000000;7611940;-75,56600069;6,19061392;2021;6;17
174260;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LOS BALSOS # 1;5;199;0;1100000000;5527638;-75,56547162;6,18732398;2021;6;17
174261;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LOS BALSOS # 1;6;204;0;1070000000;5245098;-75,56577245;6,1881761;2021;6;17
174271;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ALEJANDRIA;6;125;0;650000000;5200000;-75,57025859;6,20200072;2021;6;17
174273;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ALEJANDRIA;6;190;0;720000000;3789474;-75,57025859;6,20200072;2021;6;17
174275;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ALEJANDRIA;6;143;0;930000000;6503497;-75,57071484;6,20220021;2021;6;17
174302;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;CALASANZ;5;248;0;390000000;1572581;-75,59961309;6,26065655;2021;6;17
174333;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;FLORIDA NUEVA;5;120;0;600000000;5000000;-75,59262992;6,25259908;2021;6;17
174339;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;EL VELODROMO;6;122;0;480000000;3934426;-75,59478488;6,25172479;2021;6;17
174340;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LOS PINOS;4;81;0;489705000;6045741;-75,59693825;6,25091185;2021;6;17
174341;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LOS PINOS;4;97;0;557690000;5749381;-75,59693825;6,25091185;2021;6;17
174342;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LOS PINOS;4;99;0;570370000;5761313;-75,59693825;6,25091185;2021;6;17
174343;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LOS PINOS;4;155;0;890000000;5741935;-75,59693825;6,25091185;2021;6;17
174347;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LOS PINOS;4;70;0;240000000;3428571;-75,5969032;6,25128621;2021;6;17
174372;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LA FLORESTA;4;95;0;380000000;4000000;-75,59869256;6,25576668;2021;6;17
174378;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;EL VELODROMO;6;91;0;420000000;4615385;-75,59719029;6,25528953;2021;6;17
174379;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;EL VELODROMO;5;127;0;782000000;6157480;-75,59712613;6,25658597;2021;6;17
174380;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;EL VELODROMO;5;87;0;544000000;6252874;-75,59712613;6,25658597;2021;6;17
174382;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;EL VELODROMO;6;90;0;430000000;4777778;-75,59747612;6,25690929;2021;6;17
174413;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ALEJANDRIA;6;206;0;870000000;4223301;-75,57139539;6,20026719;2021;6;17
174415;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;PATIO BONITO;6;233;0;986000000;4231760;-75,57352908;6,20490742;2021;6;17
174416;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ALTOS DEL POBLADO;6;84;0;420000000;5000000;-75,55654621;6,21464788;2021;6;17
174417;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LOS BALSOS # 1;6;201;0;1500000000;7462687;-75,55761529;6,18238468;2021;6;17
174418;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ASOMADERA # 2;6;116;0;590000000;5086207;-75,55995767;6,21710994;2021;6;17
174420;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;CASTROPOL;6;120;0;740000000;6166667;-75,56773642;6,22031672;2021;6;17
174424;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LALINDE;6;65;0;365000000;5615385;-75,56927015;6,2118885;2021;6;17
174426;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ALTOS DEL POBLADO;6;257;0;1680000000;6536965;-75,54809698;6,20880409;2021;6;17
174435;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;CASTROPOL;6;79;0;600000000;7594937;-75,56537037;6,21529852;2021;6;17
174436;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LAS LOMAS # 2;6;156;0;900000000;5769231;-75,55816479;6,21188033;2021;6;17
174437;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;EL TESORO;6;106;0;630000000;5943396;-75,55066429;6,20599634;2021;6;17
174835;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;EL VELODROMO;6;122;0;480000000;3934426;-75,59478488;6,25172479;2021;6;17
174853;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LOS CONQUISTADORES;6;95;0;410000000;4315789;-75,58065042;6,24465382;2021;6;17
174884;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;VILLA CARLOTA;5;72;0;450000000;6250000;-75,5743556;6,22057823;2021;6;17
174889;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;LOS BALSOS # 1;6;125;0;800000000;6400000;-75,56547162;6,18732398;2021;6;17
174909;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;EL CASTILLO;6;175;0;1430000000;8171429;-75,57271526;6,19043159;2021;6;17
174927;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;SANTA MARIA DE LOS ANGELES;6;70;0;280000000;4000000;-75,58157495;6,18866809;2021;6;17
175000;17-06-2021;VENTA           ;APARTAMENTO         ;NUEVO     ;ALTOS DEL POBLADO;6;86;27;500000000;5813953;-75,55663744;6,21639557;2021;6;17
